Orthogroup	Brachy	Maize	Rice	Sorghum	Telongatum
OG0016609	BrachyLOC100833126		RiceLOC4344141	SorghumLOC8072226	GWHGABKY007417
OG0016610	BrachyLOC100835278		RiceLOC107276134, RiceLOC112936080		GWHGABKY007435
OG0016611	BrachyLOC100836505	MaizeLOC100278660	RiceLOC4344111	SorghumLOC8073122	
OG0016612	BrachyLOC100840894	MaizeLOC100285782	RiceLOC4344086		GWHGABKY007499
OG0016613	BrachyLOC100842909		RiceLOC4344073	SorghumLOC8064447	GWHGABKY007543
OG0016614	BrachyLOC100822199		RiceLOC4344044	SorghumLOC8063537	GWHGABKY007588
OG0016615	BrachyLOC100822282	MaizeLOC103634411		SorghumLOC8079383	GWHGABKY007622
OG0016616	BrachyLOC100837964	MaizeLOC100283458	RiceLOC4343966		GWHGABKY007716
OG0016617	BrachyLOC100844956		RiceLOC4343924	SorghumLOC110432530	GWHGABKY007786
OG0016618	BrachyLOC106865506	MaizeLOC111589795		SorghumLOC8061552	GWHGABKY007777
OG0016619	BrachyLOC100837326		RiceLOC4343937	SorghumLOC8079210	GWHGABKY007768
OG0016620	BrachyLOC100842495		RiceLOC4343895	SorghumLOC8060681	GWHGABKY007829
OG0016621	BrachyLOC100835813	MaizeLOC100277291		SorghumLOC8081537	GWHGABKY007893
OG0016622	BrachyLOC100824049		RiceLOC107278152	SorghumLOC8078995	GWHGABKY007991
OG0016623	BrachyLOC100827750	MaizeLOC100281029	RiceLOC9267044	SorghumLOC8058386	
OG0016624	BrachyLOC100832308	MaizeLOC103643050	RiceLOC9270926		GWHGABKY008037
OG0016625	BrachyLOC106866516		RiceLOC4343748		GWHGABKY013431, GWHGABKY013432
OG0016626	BrachyLOC100834170		RiceLOC4343744	SorghumLOC8066234	GWHGABKY041952
OG0016627	BrachyLOC104581342	MaizeLOC100381468	RiceLOC112939710		GWHGABKY008106
OG0016628	BrachyLOC100844544	MaizeLOC100280942		SorghumLOC8057350	GWHGABKY008131
OG0016629	BrachyLOC100822593		RiceLOC4341111		GWHGABKY021225, GWHGABKY037842
OG0016630	BrachyLOC100824269	MaizeLOC103647767	RiceLOC4343682		GWHGABKY008159
OG0016631	BrachyLOC100827859	MaizeLOC100381982	RiceLOC4343669	SorghumLOC8056370	
OG0016632	BrachyLOC100825976	MaizeLOC100275464	RiceLOC4343652		GWHGABKY008194
OG0016633	BrachyLOC100831515		RiceLOC4343633	SorghumLOC8081765	GWHGABKY008216
OG0016634	BrachyLOC100830263		RiceLOC4338097	SorghumLOC8081764	GWHGABKY005693
OG0016635	BrachyLOC100835785	MaizeLOC103633760, MaizeLOC103642716, MaizeLOC103648337			
OG0016636	BrachyLOC100840367	MaizeLOC100274599	RiceLOC9270629	SorghumLOC8081747	
OG0016637	BrachyLOC100824886	MaizeLOC100284683	RiceLOC4343550	SorghumLOC8084107	
OG0016638	BrachyLOC100831011	MaizeLOC100275254		SorghumLOC8084090	GWHGABKY008357
OG0016639	BrachyLOC112269831		RiceLOC107281545	SorghumLOC8081706	GWHGABKY019631
OG0016640	BrachyLOC100836530	MaizeLOC100279706	RiceLOC107276849		GWHGABKY008392
OG0016641	BrachyLOC100844652	MaizeLOC103647716	RiceLOC4343413	SorghumLOC8080138	
OG0016642	BrachyLOC100836596	MaizeLOC103647710		SorghumLOC8080114	GWHGABKY008455
OG0016643	BrachyLOC100823440		RiceLOC9270146	SorghumLOC110432561	GWHGABKY008457
OG0016644	BrachyLOC100837213		RiceLOC4343368	SorghumLOC8083091	GWHGABKY008461
OG0016645	BrachyLOC100839045	MaizeLOC100382342	RiceLOC107275348	SorghumLOC8080740	
OG0016646	BrachyLOC100843514, BrachyLOC100844422, BrachyLOC100844729				GWHGABKY018187
OG0016647	BrachyLOC100845036	MaizeLOC103647700	RiceLOC4343325	SorghumLOC8077481	
OG0016648	BrachyLOC100845949	MaizeLOC103633201	RiceLOC4343315	SorghumLOC8077476	
OG0016649	BrachyLOC104582065		RiceLOC9266793	SorghumLOC8080701	GWHGABKY008531
OG0016650	BrachyLOC100836427	MaizeLOC100192083	RiceLOC4343303	SorghumLOC8077461	
OG0016651	BrachyLOC100839183		RiceLOC4343286	SorghumLOC8077471	GWHGABKY008635
OG0016652	BrachyLOC100830472	MaizeLOC103647672	RiceLOC4343248	SorghumLOC8077441	
OG0016653	BrachyLOC100831689		RiceLOC4325955		GWHGABKY035030, GWHGABKY035032
OG0016654	BrachyLOC100832911	MaizeLOC103633175	RiceLOC4343236	SorghumLOC8077437	
OG0016655	BrachyLOC100825272	MaizeLOC103633174	RiceLOC4343235	SorghumLOC8077435	
OG0016656	BrachyLOC100827134	MaizeLOC100282783	RiceLOC4346376	SorghumLOC8073101	
OG0016657	BrachyLOC100831621	MaizeLOC103647667	RiceLOC4343213	SorghumLOC8077278	
OG0016658	BrachyLOC100834288	MaizeLOC100273296	RiceLOC9272191	SorghumLOC110432861	
OG0016659	BrachyLOC100821282	MaizeLOC103632278	RiceLOC4343108		GWHGABKY031274
OG0016660	BrachyLOC100827020	MaizeLOC103647301	RiceLOC9268048		GWHGABKY002358
OG0016661	BrachyLOC104584866		RiceLOC4343091	SorghumLOC8057950	GWHGABKY025288
OG0016662	BrachyLOC100827626	MaizeLOC100501627	RiceLOC4343089	SorghumLOC8057949	
OG0016663	BrachyLOC100832201	MaizeLOC100273940		SorghumLOC8067029	GWHGABKY043228
OG0016664	BrachyLOC100845059	MaizeLOC100278560	RiceLOC112936020		GWHGABKY043631
OG0016665	BrachyLOC100826088		RiceLOC107277203	SorghumLOC8065015	GWHGABKY043680
OG0016666	BrachyLOC100831907	MaizeLOC100383647		SorghumLOC8061574	GWHGABKY042877
OG0016667	BrachyLOC100838047		RiceLOC107275771	SorghumLOC8085896	GWHGABKY041171
OG0016668	BrachyLOC104585444		RiceLOC9266878	SorghumLOC8083173	GWHGABKY042727
OG0016669	BrachyLOC112268498	MaizeLOC100501555		SorghumLOC8060265	GWHGABKY027350
OG0016670	BrachyLOC106865632			SorghumLOC110432636, SorghumLOC110437587, SorghumLOC8060379	
OG0016671	BrachyLOC100833016		RiceLOC4341888	SorghumLOC8065097	GWHGABKY042325
OG0016672	BrachyLOC100839465		RiceLOC4341910	SorghumLOC8063791	GWHGABKY042183
OG0016673	BrachyLOC100843726		RiceLOC4341926	SorghumLOC8063804	GWHGABKY042104
OG0016674	BrachyLOC100835307	MaizeLOC100381944	RiceLOC4341936	SorghumLOC8063811	
OG0016675	BrachyLOC100845549		RiceLOC4341941	SorghumLOC8063813	GWHGABKY042034
OG0016676	BrachyLOC100822493	MaizeLOC100272702		SorghumLOC8063829	GWHGABKY042006
OG0016677	BrachyLOC100829754		RiceLOC9267681	SorghumLOC8065587	GWHGABKY041934
OG0016678	BrachyLOC100825389		RiceLOC4328576	SorghumLOC8065590	GWHGABKY041931
OG0016679	BrachyLOC100822632, BrachyLOC100832823	MaizeLOC542632		SorghumLOC8075007	
OG0016680	BrachyLOC104582130				GWHGABKY041913, GWHGABKY041921, GWHGABKY041928
OG0016681	BrachyLOC100836823	MaizeLOC103626451	RiceLOC4342063		GWHGABKY041626
OG0016682	BrachyLOC100837131	MaizeLOC103626452	RiceLOC4342064	SorghumLOC8069189	
OG0016683	BrachyLOC100821361, BrachyLOC100837525				GWHGABKY015246, GWHGABKY041854
OG0016684	BrachyLOC100824141	MaizeLOC103638804	RiceLOC4341523		GWHGABKY041827
OG0016685	BrachyLOC100832935	MaizeLOC100274515	RiceLOC4341496	SorghumLOC8082275	
OG0016686	BrachyLOC100833555	MaizeLOC100284148	RiceLOC4341495	SorghumLOC8082274	
OG0016687	BrachyLOC100845165		RiceLOC9266942	SorghumLOC8082248	GWHGABKY041231
OG0016688	BrachyLOC100832114		RiceLOC9268333	SorghumLOC8079304	GWHGABKY041338
OG0016689	BrachyLOC100829968		RiceLOC4341332	SorghumLOC8076739	GWHGABKY041362
OG0016690	BrachyLOC100831795		RiceLOC4341324	SorghumLOC8071459	GWHGABKY041374
OG0016691	BrachyLOC100821286		RiceLOC4341279	SorghumLOC8061959	GWHGABKY041428
OG0016692	BrachyLOC100822208		RiceLOC107277449	SorghumLOC8076703	GWHGABKY041435
OG0016693	BrachyLOC112269268	MaizeLOC103633575		SorghumLOC8078849	GWHGABKY040980
OG0016694	BrachyLOC112270071, BrachyLOC112270078			SorghumLOC110431835, SorghumLOC110437513	
OG0016695	BrachyLOC100839430, BrachyLOC106865880		RiceLOC112938997, RiceLOC9267440		
OG0016696	BrachyLOC100826192, BrachyLOC100834012		RiceLOC4329172		GWHGABKY041152
OG0016697	BrachyLOC100832398	MaizeLOC103629908	RiceLOC4341066		GWHGABKY039804
OG0016698	BrachyLOC100832314		RiceLOC4341090	SorghumLOC8078298	GWHGABKY039787
OG0016699	BrachyLOC104582192, BrachyLOC112270974	MaizeLOC111591317, MaizeLOC118472923			
OG0016700	BrachyLOC100845551		RiceLOC4331231	SorghumLOC8084452	GWHGABKY023438
OG0016701	BrachyLOC100834671	MaizeLOC103629965		SorghumLOC8061549	GWHGABKY039539
OG0016702	BrachyLOC100832844		RiceLOC4340726	SorghumLOC8061544	GWHGABKY039538
OG0016703	BrachyLOC104582204		RiceLOC107275513, RiceLOC107281252		GWHGABKY039478
OG0016704	BrachyLOC100843335		RiceLOC4340661	SorghumLOC8065737	GWHGABKY039455
OG0016705	BrachyLOC100845860	MaizeLOC111043195		SorghumLOC8072099	GWHGABKY016694
OG0016706	BrachyLOC100829863		RiceLOC112936118	SorghumLOC8057892	GWHGABKY023806
OG0016707	BrachyLOC100830787			SorghumLOC8070214	GWHGABKY005344, GWHGABKY005347
OG0016708	BrachyLOC100833156	MaizeLOC100282577	RiceLOC9272689	SorghumLOC8065532	
OG0016709	BrachyLOC100835372	MaizeLOC542481		SorghumLOC8081295	GWHGABKY039298
OG0016710	BrachyLOC100838436		RiceLOC9271119	SorghumLOC8055298	GWHGABKY039240
OG0016711	BrachyLOC100840581		RiceLOC4340526	SorghumLOC110431260	GWHGABKY039217
OG0016712	BrachyLOC100841489	MaizeLOC100272656		SorghumLOC8080055	GWHGABKY039211
OG0016713	BrachyLOC100846280		RiceLOC4329334	SorghumLOC8080040	GWHGABKY038833
OG0016714	BrachyLOC104581613		RiceLOC4340476	SorghumLOC110431222	GWHGABKY039055
OG0016715	BrachyLOC100828554		RiceLOC107281243	SorghumLOC8077348	GWHGABKY039079
OG0016716	BrachyLOC104582220	MaizeLOC103629874	RiceLOC9266717	SorghumLOC8065455	
OG0016717	BrachyLOC100844153	MaizeLOC100502371		SorghumLOC8065444	GWHGABKY039018
OG0016718	BrachyLOC100821066		RiceLOC4340339	SorghumLOC8065426	GWHGABKY038972
OG0016719	BrachyLOC100822918	MaizeLOC100275451		SorghumLOC8065422	GWHGABKY038956
OG0016720	BrachyLOC100825676		RiceLOC107277189	SorghumLOC8076199	GWHGABKY038907
OG0016721	BrachyLOC100829354		RiceLOC4340304		GWHGABKY038878, GWHGABKY038879
OG0016722	BrachyLOC100835487			SorghumLOC8076184	GWHGABKY027998, GWHGABKY038760
OG0016723	BrachyLOC104582240	MaizeLOC103642314	RiceLOC107277520	SorghumLOC8070859	
OG0016724	BrachyLOC100829760		RiceLOC107276613		GWHGABKY038422, GWHGABKY038429
OG0016725	BrachyLOC100837638, BrachyLOC100838249, BrachyLOC100838546				GWHGABKY038353
OG0016726	BrachyLOC112269885		RiceLOC107276231	SorghumLOC8065572	GWHGABKY004665
OG0016727	BrachyLOC100823906	MaizeLOC103629419	RiceLOC4339989		GWHGABKY037768
OG0016728	BrachyLOC100829974	MaizeLOC100275740		SorghumLOC8074156	GWHGABKY037864
OG0016729	BrachyLOC100835489, BrachyLOC104581658				GWHGABKY037495, GWHGABKY037498
OG0016730	BrachyLOC100837639		RiceLOC4339920	SorghumLOC8069023	GWHGABKY037523
OG0016731	BrachyLOC100839056		RiceLOC4339930	SorghumLOC8066919	GWHGABKY037581
OG0016732	BrachyLOC100821463	MaizeLOC103639796	RiceLOC107276380	SorghumLOC8070732	
OG0016733	BrachyLOC100827029		RiceLOC9272531	SorghumLOC8070703	GWHGABKY038028
OG0016734	BrachyLOC100845355	MaizeLOC100383571	RiceLOC4339834	SorghumLOC8069252	
OG0016735	BrachyLOC112269811	Maizepht11		SorghumLOC8057927	GWHGABKY034318
OG0016736	BrachyLOC100826307	MaizeLOC103647320	RiceLOC4342870	SorghumLOC8084567	
OG0016737	BrachyLOC100826619	MaizeLOC103647319		SorghumLOC8054435	GWHGABKY040916
OG0016738	BrachyLOC100828757	MaizeLOC103647315			GWHGABKY004583, GWHGABKY010264
OG0016739	BrachyLOC100839851	MaizeLOC100192095	RiceLOC4342842		GWHGABKY008562
OG0016740	BrachyLOC100843088	MaizeLOC100501436	RiceLOC4342825	SorghumLOC8054405	
OG0016741	BrachyLOC100844495	MaizeLOC100273640	RiceLOC4342821	SorghumLOC8081799	
OG0016742	BrachyLOC100830583	MaizeLOC100125657	RiceLOC4342819	SorghumLOC8069151	
OG0016743	BrachyLOC100832723	MaizeLOC100193415	RiceLOC4342773	SorghumLOC8078461	
OG0016744	BrachyLOC100834571	MaizeLOC103632127	RiceLOC4342742	SorghumLOC8069104	
OG0016745	BrachyLOC100821136	MaizeLOC100279210	RiceLOC4342619	SorghumLOC8075064	
OG0016746	BrachyLOC100826935	MaizeLOC103632036	RiceLOC4342590	SorghumLOC8060766	
OG0016747	BrachyLOC112270632		RiceLOC9270736	SorghumLOC8060739, SorghumLOC8081196	
OG0016748	BrachyLOC100837814	MaizeLOC100281454	RiceLOC4342548	SorghumLOC8081191	
OG0016749	BrachyLOC100824744, BrachyLOC100834973, BrachyLOC104581701				GWHGABKY039499
OG0016750	BrachyLOC104581705	MaizeLOC103631998	RiceLOC4342532	SorghumLOC8081182	
OG0016751	BrachyLOC100834711, BrachyLOC100844075, BrachyLOC100846031	MaizeLOC100274242			
OG0016752	BrachyLOC100821878	MaizeLOC100217010		SorghumLOC8060704	GWHGABKY017860
OG0016753	BrachyLOC100824934	MaizeLOC103631988	RiceLOC4342497	SorghumLOC8060701	
OG0016754	BrachyLOC100835907	MaizeLOC100278468		SorghumLOC8086429	GWHGABKY008759
OG0016755	BrachyLOC100838936		RiceLOC4342447	SorghumLOC8086426	GWHGABKY008755
OG0016756	BrachyLOC100843802	MaizeLOC100381352	RiceLOC4342425	SorghumLOC8086419	
OG0016757	BrachyLOC100826691		RiceLOC4342336	SorghumLOC8059922	GWHGABKY008842
OG0016758	BrachyLOC100825031	MaizeLOC100501471		SorghumLOC8086379	GWHGABKY008845
OG0016759	BrachyLOC100824116		RiceLOC4342364	SorghumLOC8079909	GWHGABKY028101
OG0016760	BrachyLOC100831206		RiceLOC4342383	SorghumLOC8086399	GWHGABKY008827
OG0016761	BrachyLOC100834276		RiceLOC4342410	SorghumLOC8086411	GWHGABKY008806
OG0016762	BrachyLOC100834044		RiceLOC4342413	SorghumLOC8086413	GWHGABKY008736
OG0016763	BrachyLOC100837644, BrachyLOC100837955			SorghumLOC110434617, SorghumLOC8076298	
OG0016764	BrachyLOC100846641	MaizeLOC103631887		SorghumLOC8054530	GWHGABKY008917
OG0016765	BrachyLOC100830483		RiceLOC4342205	SorghumLOC8081598	GWHGABKY008922
OG0016766	BrachyLOC100831097				GWHGABKY011796, GWHGABKY022965, GWHGABKY024409
OG0016767	BrachyLOC100835996	MaizeLOC103631860	RiceLOC4342182	SorghumLOC8054497	
OG0016768	BrachyLOC100837225	MaizeLOC113939972	RiceLOC4342177	SorghumLOC8081579	
OG0016769	BrachyLOC100827197	MaizeLOC100193183		SorghumLOC8054492	GWHGABKY008955
OG0016770	BrachyLOC100827510	MaizeLOC100276335	RiceLOC4342175	SorghumLOC8054491	
OG0016771	BrachyLOC104581759	MaizeLOC103631857		SorghumLOC8081572	GWHGABKY008977
OG0016772	BrachyLOC100821170	MaizeLOC100277755	RiceLOC4333093	SorghumLOC8077056	
OG0016773	BrachyLOC100821467		RiceLOC4333088	SorghumLOC8080419	GWHGABKY018687
OG0016774	BrachyLOC112270015	MaizeLOC103636088			GWHGABKY030600, GWHGABKY030601
OG0016775	BrachyLOC100840245		RiceLOC4333060	SorghumLOC8054509	GWHGABKY029317
OG0016776	BrachyLOC100827338	MaizeLOC103639029	RiceLOC9268186	SorghumLOC8077087	
OG0016777	BrachyLOC100829766	MaizeLOC100278465	RiceLOC4333037	SorghumLOC8077100	
OG0016778	BrachyLOC100846642	MaizeLOC100174971	RiceLOC4333026	SorghumLOC8080454	
OG0016779	BrachyLOC100820836		RiceLOC4333040	SorghumLOC8077098	GWHGABKY043028
OG0016780	BrachyLOC100821139	MaizeLOC103639011	RiceLOC4333025	SorghumLOC8080455	
OG0016781	BrachyLOC100831915		RiceLOC107280375	SorghumLOC8077110	GWHGABKY022345
OG0016782	BrachyLOC100825856, BrachyLOC100826480				GWHGABKY020613, GWHGABKY025867
OG0016783	BrachyLOC100826169	MaizeLOC103635878	RiceLOC4333008	SorghumLOC8080461	
OG0016784	BrachyLOC100833457		RiceLOC4333001	SorghumLOC110435518	GWHGABKY013631
OG0016785	BrachyLOC100829030	MaizeLOC100281613	RiceLOC107275811	SorghumLOC8077125	
OG0016786	BrachyLOC100834071	MaizeLOC100273093	RiceLOC4332996	SorghumLOC8077127	
OG0016787	BrachyLOC100835602	MaizeLOC100282932	RiceLOC107280380	SorghumLOC110436311	
OG0016788	BrachyLOC100822989	MaizeLOC103646429	RiceLOC4347936		GWHGABKY006680
OG0016789	BrachyLOC100845658	MaizeLOC100304336	RiceLOC4332900	SorghumLOC8082609	
OG0016790	BrachyLOC100846268	MaizeLOC103635164	RiceLOC9271815	SorghumLOC8080801	
OG0016791	BrachyLOC100827410	MaizeLOC100283257	RiceLOC4332876	SorghumLOC110431615	
OG0016792	BrachyLOC100836993	MaizeLOC103639124		SorghumLOC8080809	GWHGABKY029339
OG0016793	BrachyLOC100829836	MaizeLOC100284239	RiceLOC9266461	SorghumLOC8080813	
OG0016794	BrachyLOC100842373	MaizeLOC101027188		SorghumLOC8080814	GWHGABKY023269
OG0016795	BrachyLOC104581778	MaizeLOC100278002, MaizeLOC103634922		SorghumLOC8082652	
OG0016796	BrachyLOC100846443	MaizeLOC103640318	RiceLOC4332791	SorghumLOC8082317	
OG0016797	BrachyLOC100827308	MaizeLOC100273759		SorghumLOC110431642	GWHGABKY022002
OG0016798	BrachyLOC100840589	MaizeLOC103634614	RiceLOC112938177	SorghumLOC8083671	
OG0016799	BrachyLOC100840249	MaizeLOC103634596	RiceLOC9271856		GWHGABKY022068
OG0016800	BrachyLOC100845153		RiceLOC107280459	SorghumLOC8055905	GWHGABKY022076
OG0016801	BrachyLOC112268522	MaizeLOC542646	RiceLOC4332668		GWHGABKY022090
OG0016802	BrachyLOC104582373		RiceLOC112939689	SorghumLOC8078525	GWHGABKY022105
OG0016803	BrachyLOC111828500	MaizeLOC111828497	RiceLOC112936074		GWHGABKY022148
OG0016804	BrachyLOC100824259		RiceLOC4332620	SorghumLOC8083986	GWHGABKY022149
OG0016805	BrachyLOC100824563	MaizeLOC103634569	RiceLOC9270210	SorghumLOC8083987	
OG0016806	BrachyLOC100836684		RiceLOC4332595	SorghumLOC8081085	GWHGABKY022180
OG0016807	BrachyLOC100830693		RiceLOC112938307	SorghumLOC8081098	GWHGABKY022206
OG0016808	BrachyLOC100821240		RiceLOC4332549	SorghumLOC110433504	GWHGABKY022242
OG0016809	BrachyLOC100824012, BrachyLOC100837450				GWHGABKY020934, GWHGABKY022264
OG0016810	BrachyLOC100823847, BrachyLOC100838356		RiceLOC4346221		GWHGABKY021176
OG0016811	BrachyLOC100836189	MaizeLOC103634487	RiceLOC4332482	SorghumLOC8084040	
OG0016812	BrachyLOC100821677	MaizeLOC100272262		SorghumLOC8084898	GWHGABKY022369
OG0016813	BrachyLOC100845018	MaizeLOC103634478	RiceLOC4332446	SorghumLOC8084901	
OG0016814	BrachyLOC100823231		RiceLOC4338140	SorghumLOC8058269	GWHGABKY022380
OG0016815	BrachyLOC100834539	MaizeLOC100275241		SorghumLOC8081516	GWHGABKY022465
OG0016816	BrachyLOC100835076		RiceLOC4332350	SorghumLOC110431601	GWHGABKY022521
OG0016817	BrachyLOC100827006	MaizeLOC100281846		SorghumLOC8054305	GWHGABKY022563
OG0016818	BrachyLOC100840590		RiceLOC107276535	SorghumLOC8068179	GWHGABKY022580
OG0016819	BrachyLOC100841807		RiceLOC4332292	SorghumLOC8078835	GWHGABKY022594
OG0016820	BrachyLOC100843021		RiceLOC4332283	SorghumLOC8078838	GWHGABKY022604
OG0016821	BrachyLOC100846851	MaizeLOC103633511	RiceLOC9269247	SorghumLOC8078856	
OG0016822	BrachyLOC100823917	MaizeLOC100384022	RiceLOC4332213	SorghumLOC8078863	
OG0016823	BrachyLOC100826315			SorghumLOC8085212	GWHGABKY009435, GWHGABKY037831
OG0016824	BrachyLOC104582385	MaizeLOC100277598	RiceLOC112938344	SorghumLOC8084954	
OG0016825	BrachyLOC104582387, BrachyLOC104583303, BrachyLOC104583313		RiceLOC107277565		
OG0016826	BrachyLOC104581320	MaizeLOC100193505	RiceLOC9268745	SorghumLOC8056842	
OG0016827	BrachyLOC100840793	MaizeLOC100273765	RiceLOC107280448		GWHGABKY022831
OG0016828	BrachyLOC100835047	MaizeLOC732737	RiceLOC4332050	SorghumLOC110436523	
OG0016829	BrachyLOC100823543	MaizeLOC100158231		SorghumLOC8078046	GWHGABKY008862
OG0016830	BrachyLOC100827817	MaizeLOC100191699	RiceLOC9271490		GWHGABKY023023
OG0016831	BrachyLOC100829035		RiceLOC4331971	SorghumLOC8081876	GWHGABKY023027
OG0016832	BrachyLOC100836589	MaizeLOC103632450		SorghumLOC8081886	GWHGABKY023081
OG0016833	BrachyLOC106865388	MaizeLOC103639494	RiceLOC4331862	SorghumLOC8057653	
OG0016834	BrachyLOC100830974		RiceLOC4331853	SorghumLOC8057666	GWHGABKY023520
OG0016835	BrachyLOC100828261	MaizeLOC100281912	RiceLOC4331833		GWHGABKY023486
OG0016836	BrachyLOC104582416		RiceLOC4323836, RiceLOC4324008		GWHGABKY010951
OG0016837	BrachyLOC100832833		RiceLOC4348558	SorghumLOC8059636	GWHGABKY003197
OG0016838	BrachyLOC100834379				GWHGABKY023378, GWHGABKY023379, GWHGABKY023436
OG0016839	BrachyLOC100831079	MaizeLOC103631763	RiceLOC4331733		GWHGABKY023290
OG0016840	BrachyLOC100831683	MaizeLOC103639583		SorghumLOC8082138	GWHGABKY023282
OG0016841	BrachyLOC100846678		RiceLOC9267584	SorghumLOC8082141	GWHGABKY023274
OG0016842	BrachyLOC104581871		RiceLOC9267710	SorghumLOC8079948	GWHGABKY021377
OG0016843	BrachyLOC100830389		RiceLOC9270897		GWHGABKY023188, GWHGABKY023189
OG0016844	BrachyLOC100835913		RiceLOC4343369	SorghumLOC8068280	GWHGABKY032488
OG0016845	BrachyLOC100827315	MaizeLOC103631723	RiceLOC9271486		GWHGABKY023671
OG0016846	BrachyLOC106865717, BrachyLOC112269997		RiceLOC4348094		GWHGABKY023661
OG0016847	BrachyLOC100838931, BrachyLOC100841101			SorghumLOC8059146	GWHGABKY014055
OG0016848	BrachyLOC100830557	MaizeLOC100284328	RiceLOC4331607	SorghumLOC8085485	
OG0016849	BrachyLOC100840053	MaizeLOC100278549		SorghumLOC110431825	GWHGABKY023924
OG0016850	BrachyLOC100843502		RiceLOC107278775	SorghumLOC8085604	GWHGABKY023890
OG0016851	BrachyLOC100821047	MaizeLOC541829	RiceLOC4331532	SorghumLOC8085671	
OG0016852	BrachyLOC100831212	MaizeLOC103631588		SorghumLOC8061434	GWHGABKY023779
OG0016853	BrachyLOC104581893	MaizeLOC100276168	RiceLOC4331488	SorghumLOC8085699	
OG0016854	BrachyLOC100832590		RiceLOC107280263	SorghumLOC8085704	GWHGABKY023735
OG0016855	BrachyLOC100836421	MaizeLOC100280487	RiceLOC107278668	SorghumLOC8061450	
OG0016856	BrachyLOC100838262		RiceLOC4331453	SorghumLOC8061459	GWHGABKY024012
OG0016857	BrachyLOC100840999		RiceLOC112938359	SorghumLOC8077973	GWHGABKY024033
OG0016858	BrachyLOC100825761	MaizeLOC100192821		SorghumLOC8059482	GWHGABKY024550
OG0016859	BrachyLOC100834847		RiceLOC4331335	SorghumLOC8078032	GWHGABKY024392
OG0016860	BrachyLOC100832218	MaizeLOC103630632	RiceLOC4331330	SorghumLOC8155696	
OG0016861	BrachyLOC104581906	MaizeLOC100272370		SorghumLOC8054415	GWHGABKY024388
OG0016862	BrachyLOC100843352	MaizeLOC542680	RiceLOC4329047		GWHGABKY003710
OG0016863	BrachyLOC100826213		RiceLOC107277778, RiceLOC4352824, RiceLOC4352827		
OG0016864	BrachyLOC100825820		RiceLOC9268894	SorghumLOC110434131	GWHGABKY013450
OG0016865	BrachyLOC100832853		RiceLOC9269164	SorghumLOC8070452	GWHGABKY013214
OG0016866	BrachyLOC100836322	MaizeLOC100276597		SorghumLOC8070451	GWHGABKY037555
OG0016867	BrachyLOC100844553	MaizeLOC100381739		SorghumLOC8076251	GWHGABKY034462
OG0016868	BrachyLOC100846082	MaizeLOC100274284		SorghumLOC8079049	GWHGABKY013415
OG0016869	BrachyLOC112268510		RiceLOC4325988	SorghumLOC8066527	GWHGABKY013600
OG0016870	BrachyLOC100830711	MaizeLOC103649828	RiceLOC4325803	SorghumLOC8061359	
OG0016871	BrachyLOC100833782, BrachyLOC100838174				GWHGABKY000372, GWHGABKY000488
OG0016872	BrachyLOC104583012		RiceLOC107280790, RiceLOC112937635		GWHGABKY013742
OG0016873	BrachyLOC100837161		RiceLOC4325472	SorghumLOC8073333	GWHGABKY013790
OG0016874	BrachyLOC100832140	MaizeLOC100277683		SorghumLOC8073325	GWHGABKY013845
OG0016875	BrachyLOC112270977		RiceLOC4325208, RiceLOC9271871	SorghumLOC8073307	
OG0016876	BrachyLOC100823573		RiceLOC4324511, RiceLOC9270751		GWHGABKY014049
OG0016877	BrachyLOC100830110	MaizeLOC100275261	RiceLOC107278092	SorghumLOC8085058	
OG0016878	BrachyLOC100830627		RiceLOC4327648	SorghumLOC8056546	GWHGABKY014654
OG0016879	BrachyLOC104583031	MaizeLOC103649675	RiceLOC112937942		GWHGABKY014626
OG0016880	BrachyLOC100824482	MaizeLOC100284706	RiceLOC107278330		GWHGABKY001803
OG0016881	BrachyLOC100844053		RiceLOC4325337	SorghumLOC8084382	GWHGABKY014519
OG0016882	BrachyLOC100831225	MaizeLOC100277349		SorghumLOC8078752	GWHGABKY014493
